"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"chain" 3 20000 19 "Nlasso(OR)" 2080 0 398 37522 0.276773296244784
"chain" 3 20000 19 "Glasso" 1872 0 398 37730 0.298350824587706
"chain" 3 20000 20 "Nlasso_JOE(AND)" 688 0 398 38914 0.536388140161725
"chain" 3 20000 20 "Nlasso_JOE(OR)" 2086 0 398 37516 0.276197085357391
"chain" 3 20000 20 "Nlasso(AND)" 1070 0 398 38532 0.426580921757771
"chain" 3 20000 20 "Nlasso(OR)" 2002 0 398 37600 0.284488920657613
"chain" 3 20000 20 "Glasso" 1728 0 398 37874 0.315372424722662
"star" 3 20000 1 "Nlasso_JOE(AND)" 0 120 260 39620 0.8125
"star" 3 20000 1 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 1 "Nlasso(AND)" 1860 32 348 37760 0.268933539412674
"star" 3 20000 1 "Nlasso(OR)" 1906 0 380 37714 0.285071267816954
"star" 3 20000 1 "Glasso" 1415 0 380 38205 0.349425287356322
"star" 3 20000 2 "Nlasso_JOE(AND)" 0 122 258 39620 0.808777429467085
"star" 3 20000 2 "Nlasso_JOE(OR)" 6 0 380 39614 0.992167101827676
"star" 3 20000 2 "Nlasso(AND)" 1816 20 360 37804 0.28169014084507
"star" 3 20000 2 "Nlasso(OR)" 1920 2 378 37700 0.282300224047797
"star" 3 20000 2 "Glasso" 1350 0 380 38270 0.360189573459716
"star" 3 20000 3 "Nlasso_JOE(AND)" 0 138 242 39620 0.778135048231511
"star" 3 20000 3 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 20000 3 "Nlasso(AND)" 1738 36 344 37882 0.27944760357433
"star" 3 20000 3 "Nlasso(OR)" 1902 0 380 37718 0.2854996243426
"star" 3 20000 3 "Glasso" 1418 0 380 38202 0.348943985307622
"star" 3 20000 4 "Nlasso_JOE(AND)" 0 128 252 39620 0.79746835443038
"star" 3 20000 4 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 4 "Nlasso(AND)" 1752 16 364 37868 0.291666666666667
"star" 3 20000 4 "Nlasso(OR)" 1864 0 380 37756 0.289634146341463
"star" 3 20000 4 "Glasso" 1390 0 380 38230 0.353488372093023
"star" 3 20000 5 "Nlasso_JOE(AND)" 0 130 250 39620 0.793650793650794
"star" 3 20000 5 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 5 "Nlasso(AND)" 1874 14 366 37746 0.279389312977099
"star" 3 20000 5 "Nlasso(OR)" 1914 0 380 37706 0.284218399401645
"star" 3 20000 5 "Glasso" 1414 0 380 38206 0.349586016559338
"star" 3 20000 6 "Nlasso_JOE(AND)" 0 120 260 39620 0.8125
"star" 3 20000 6 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 20000 6 "Nlasso(AND)" 1808 32 348 37812 0.274447949526814
"star" 3 20000 6 "Nlasso(OR)" 1886 0 380 37734 0.287226001511716
"star" 3 20000 6 "Glasso" 1414 0 380 38206 0.349586016559338
"star" 3 20000 7 "Nlasso_JOE(AND)" 0 116 264 39620 0.819875776397516
"star" 3 20000 7 "Nlasso_JOE(OR)" 14 0 380 39606 0.981912144702842
"star" 3 20000 7 "Nlasso(AND)" 1824 30 350 37796 0.274079874706343
"star" 3 20000 7 "Nlasso(OR)" 1872 0 380 37748 0.288753799392097
"star" 3 20000 7 "Glasso" 1362 0 380 38258 0.358152686145146
"star" 3 20000 8 "Nlasso_JOE(AND)" 0 126 254 39620 0.801261829652997
"star" 3 20000 8 "Nlasso_JOE(OR)" 10 0 380 39610 0.987012987012987
"star" 3 20000 8 "Nlasso(AND)" 1870 38 342 37750 0.263888888888889
"star" 3 20000 8 "Nlasso(OR)" 1938 2 378 37682 0.280415430267062
"star" 3 20000 8 "Glasso" 1404 0 380 38216 0.351201478743068
"star" 3 20000 9 "Nlasso_JOE(AND)" 0 142 238 39620 0.770226537216828
"star" 3 20000 9 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 20000 9 "Nlasso(AND)" 1762 44 336 37858 0.271186440677966
"star" 3 20000 9 "Nlasso(OR)" 1868 0 380 37752 0.289193302891933
"star" 3 20000 9 "Glasso" 1362 0 380 38258 0.358152686145146
"star" 3 20000 10 "Nlasso_JOE(AND)" 0 134 246 39620 0.78594249201278
"star" 3 20000 10 "Nlasso_JOE(OR)" 20 0 380 39600 0.974358974358974
"star" 3 20000 10 "Nlasso(AND)" 1812 20 360 37808 0.282131661442006
"star" 3 20000 10 "Nlasso(OR)" 1894 0 380 37726 0.286360211002261
"star" 3 20000 10 "Glasso" 1425 0 380 38195 0.347826086956522
"star" 3 20000 11 "Nlasso_JOE(AND)" 0 130 250 39620 0.793650793650794
"star" 3 20000 11 "Nlasso_JOE(OR)" 12 0 380 39608 0.984455958549223
"star" 3 20000 11 "Nlasso(AND)" 1822 30 350 37798 0.274294670846395
"star" 3 20000 11 "Nlasso(OR)" 1946 2 378 37674 0.279585798816568
"star" 3 20000 11 "Glasso" 1352 0 380 38268 0.359848484848485
"star" 3 20000 12 "Nlasso_JOE(AND)" 0 134 246 39620 0.78594249201278
"star" 3 20000 12 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 12 "Nlasso(AND)" 1814 34 346 37806 0.27244094488189
"star" 3 20000 12 "Nlasso(OR)" 1888 0 380 37732 0.287009063444109
"star" 3 20000 12 "Glasso" 1412 0 380 38208 0.349907918968692
"star" 3 20000 13 "Nlasso_JOE(AND)" 0 126 254 39620 0.801261829652997
"star" 3 20000 13 "Nlasso_JOE(OR)" 14 0 380 39606 0.981912144702842
"star" 3 20000 13 "Nlasso(AND)" 1914 36 344 37706 0.260803639120546
"star" 3 20000 13 "Nlasso(OR)" 1998 0 380 37622 0.275562001450326
"star" 3 20000 13 "Glasso" 1458 0 380 38162 0.342651036970243
"star" 3 20000 14 "Nlasso_JOE(AND)" 0 118 262 39620 0.81619937694704
"star" 3 20000 14 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 20000 14 "Nlasso(AND)" 1812 32 348 37808 0.274015748031496
"star" 3 20000 14 "Nlasso(OR)" 1958 0 380 37662 0.279617365710081
"star" 3 20000 14 "Glasso" 1411 0 380 38209 0.350069092584063
"star" 3 20000 15 "Nlasso_JOE(AND)" 0 130 250 39620 0.793650793650794
"star" 3 20000 15 "Nlasso_JOE(OR)" 14 0 380 39606 0.981912144702842
"star" 3 20000 15 "Nlasso(AND)" 1842 30 350 37778 0.272161741835148
"star" 3 20000 15 "Nlasso(OR)" 1892 0 380 37728 0.28657616892911
"star" 3 20000 15 "Glasso" 1404 0 380 38216 0.351201478743068
"star" 3 20000 16 "Nlasso_JOE(AND)" 0 134 246 39620 0.78594249201278
"star" 3 20000 16 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 20000 16 "Nlasso(AND)" 1740 38 342 37880 0.277822908204712
"star" 3 20000 16 "Nlasso(OR)" 1842 0 380 37778 0.292083013066872
"star" 3 20000 16 "Glasso" 1348 0 380 38272 0.360531309297913
"star" 3 20000 17 "Nlasso_JOE(AND)" 0 132 248 39620 0.789808917197452
"star" 3 20000 17 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 17 "Nlasso(AND)" 1730 26 354 37890 0.287337662337662
"star" 3 20000 17 "Nlasso(OR)" 1892 2 378 37728 0.285283018867925
"star" 3 20000 17 "Glasso" 1468 0 380 38152 0.341113105924596
"star" 3 20000 18 "Nlasso_JOE(AND)" 2 146 234 39618 0.75974025974026
"star" 3 20000 18 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 20000 18 "Nlasso(AND)" 1908 30 350 37712 0.265352539802881
"star" 3 20000 18 "Nlasso(OR)" 1966 0 380 37654 0.278796771826853
"star" 3 20000 18 "Glasso" 1382 0 380 38238 0.354808590102708
"star" 3 20000 19 "Nlasso_JOE(AND)" 0 132 248 39620 0.789808917197452
"star" 3 20000 19 "Nlasso_JOE(OR)" 10 0 380 39610 0.987012987012987
"star" 3 20000 19 "Nlasso(AND)" 1876 22 358 37744 0.273909716908952
"star" 3 20000 19 "Nlasso(OR)" 1964 0 380 37656 0.279001468428781
"star" 3 20000 19 "Glasso" 1426 0 380 38194 0.347666971637694
"star" 3 20000 20 "Nlasso_JOE(AND)" 0 130 250 39620 0.793650793650794
"star" 3 20000 20 "Nlasso_JOE(OR)" 14 0 380 39606 0.981912144702842
"star" 3 20000 20 "Nlasso(AND)" 1814 28 352 37806 0.276512175962294
"star" 3 20000 20 "Nlasso(OR)" 1908 0 380 37712 0.284857571214393
"star" 3 20000 20 "Glasso" 1440 0 380 38180 0.345454545454545
"chain" 3 30000 1 "Nlasso_JOE(AND)" 110 2 396 39492 0.876106194690266
"chain" 3 30000 1 "Nlasso_JOE(OR)" 324 2 396 39278 0.708407871198569
"chain" 3 30000 1 "Nlasso(AND)" 1450 0 398 38152 0.354407836153161
"chain" 3 30000 1 "Nlasso(OR)" 1678 0 398 37924 0.321746160064673
"chain" 3 30000 1 "Glasso" 274 2 396 39328 0.741573033707865
"chain" 3 30000 2 "Nlasso_JOE(AND)" 90 0 398 39512 0.898419864559819
"chain" 3 30000 2 "Nlasso_JOE(OR)" 288 0 398 39314 0.734317343173432
"chain" 3 30000 2 "Nlasso(AND)" 1464 0 398 38138 0.352212389380531
"chain" 3 30000 2 "Nlasso(OR)" 1702 0 398 37900 0.318654923939151
"chain" 3 30000 2 "Glasso" 2128 0 398 37474 0.272229822161423
"chain" 3 30000 3 "Nlasso_JOE(AND)" 108 0 398 39494 0.880530973451327
"chain" 3 30000 3 "Nlasso_JOE(OR)" 304 0 398 39298 0.723636363636364
"chain" 3 30000 3 "Nlasso(AND)" 1498 0 398 38104 0.346992153443766
"chain" 3 30000 3 "Nlasso(OR)" 1768 0 398 37834 0.310452418096724
"chain" 3 30000 3 "Glasso" 1412 0 398 38190 0.360507246376812
"chain" 3 30000 4 "Nlasso_JOE(AND)" 104 0 398 39498 0.884444444444444
"chain" 3 30000 4 "Nlasso_JOE(OR)" 310 0 398 39292 0.719710669077758
"chain" 3 30000 4 "Nlasso(AND)" 1460 0 398 38142 0.352836879432624
"chain" 3 30000 4 "Nlasso(OR)" 1750 0 398 37852 0.312647289866457
"chain" 3 30000 4 "Glasso" 2172 0 398 37430 0.268194070080863
"chain" 3 30000 5 "Nlasso_JOE(AND)" 106 2 396 39496 0.88
"chain" 3 30000 5 "Nlasso_JOE(OR)" 336 0 398 39266 0.703180212014134
"chain" 3 30000 5 "Nlasso(AND)" 1492 0 398 38110 0.347902097902098
"chain" 3 30000 5 "Nlasso(OR)" 1762 0 398 37840 0.311180609851446
"chain" 3 30000 5 "Glasso" 1394 0 398 38208 0.363470319634703
"chain" 3 30000 6 "Nlasso_JOE(AND)" 94 0 398 39508 0.89438202247191
"chain" 3 30000 6 "Nlasso_JOE(OR)" 326 0 398 39276 0.709447415329768
"chain" 3 30000 6 "Nlasso(AND)" 1522 0 398 38080 0.343399482312338
"chain" 3 30000 6 "Nlasso(OR)" 1730 0 398 37872 0.315122723673793
"chain" 3 30000 6 "Glasso" 1451 0 398 38151 0.354250111259457
"chain" 3 30000 7 "Nlasso_JOE(AND)" 110 2 396 39492 0.876106194690266
"chain" 3 30000 7 "Nlasso_JOE(OR)" 320 0 398 39282 0.71326164874552
"chain" 3 30000 7 "Nlasso(AND)" 1520 0 398 38082 0.343696027633851
"chain" 3 30000 7 "Nlasso(OR)" 1688 0 398 37914 0.320450885668277
"chain" 3 30000 7 "Glasso" 1378 0 398 38224 0.366145354185833
"chain" 3 30000 8 "Nlasso_JOE(AND)" 92 4 394 39510 0.891402714932127
"chain" 3 30000 8 "Nlasso_JOE(OR)" 304 0 398 39298 0.723636363636364
"chain" 3 30000 8 "Nlasso(AND)" 1500 0 398 38102 0.346689895470383
"chain" 3 30000 8 "Nlasso(OR)" 1670 0 398 37932 0.322789943227899
"chain" 3 30000 8 "Glasso" 2158 0 398 37444 0.269465132024374
"chain" 3 30000 9 "Nlasso_JOE(AND)" 118 4 394 39484 0.865934065934066
"chain" 3 30000 9 "Nlasso_JOE(OR)" 396 2 396 39206 0.665546218487395
"chain" 3 30000 9 "Nlasso(AND)" 1628 0 398 37974 0.328382838283828
"chain" 3 30000 9 "Nlasso(OR)" 1864 0 398 37738 0.299248120300752
"chain" 3 30000 9 "Glasso" 1576 0 398 38026 0.335581787521079
"chain" 3 30000 10 "Nlasso_JOE(AND)" 112 0 398 39490 0.876651982378855
"chain" 3 30000 10 "Nlasso_JOE(OR)" 316 0 398 39286 0.715827338129496
"chain" 3 30000 10 "Nlasso(AND)" 1544 0 398 38058 0.34017094017094
"chain" 3 30000 10 "Nlasso(OR)" 1694 0 398 37908 0.319678714859438
"chain" 3 30000 10 "Glasso" 274 0 398 39328 0.74392523364486
"chain" 3 30000 11 "Nlasso_JOE(AND)" 110 0 398 39492 0.878587196467991
"chain" 3 30000 11 "Nlasso_JOE(OR)" 358 0 398 39244 0.689774696707106
"chain" 3 30000 11 "Nlasso(AND)" 1586 0 398 38016 0.334172963895886
"chain" 3 30000 11 "Nlasso(OR)" 1774 0 398 37828 0.309727626459144
"chain" 3 30000 11 "Glasso" 294 0 398 39308 0.730275229357798
"chain" 3 30000 12 "Nlasso_JOE(AND)" 80 0 398 39522 0.908675799086758
"chain" 3 30000 12 "Nlasso_JOE(OR)" 286 0 398 39316 0.735674676524954
"chain" 3 30000 12 "Nlasso(AND)" 1656 0 398 37946 0.32463295269168
"chain" 3 30000 12 "Nlasso(OR)" 1824 0 398 37778 0.30381679389313
"chain" 3 30000 12 "Glasso" 258 0 398 39344 0.755218216318786
"chain" 3 30000 13 "Nlasso_JOE(AND)" 134 2 396 39468 0.853448275862069
"chain" 3 30000 13 "Nlasso_JOE(OR)" 356 2 396 39246 0.688695652173913
"chain" 3 30000 13 "Nlasso(AND)" 1704 0 398 37898 0.3184
"chain" 3 30000 13 "Nlasso(OR)" 1856 0 398 37746 0.300150829562594
"chain" 3 30000 13 "Glasso" 2218 0 398 37384 0.264100862641009
"chain" 3 30000 14 "Nlasso_JOE(AND)" 114 2 396 39488 0.872246696035242
"chain" 3 30000 14 "Nlasso_JOE(OR)" 334 2 396 39268 0.702127659574468
"chain" 3 30000 14 "Nlasso(AND)" 1644 2 396 37958 0.324856439704676
"chain" 3 30000 14 "Nlasso(OR)" 1786 2 396 37816 0.306976744186047
"chain" 3 30000 14 "Glasso" 1506 0 398 38096 0.345786272806255
"chain" 3 30000 15 "Nlasso_JOE(AND)" 96 0 398 39506 0.89237668161435
"chain" 3 30000 15 "Nlasso_JOE(OR)" 344 0 398 39258 0.698245614035088
"chain" 3 30000 15 "Nlasso(AND)" 1538 0 398 38064 0.341045415595544
"chain" 3 30000 15 "Nlasso(OR)" 1802 0 398 37800 0.306389530408006
"chain" 3 30000 15 "Glasso" 286 0 398 39316 0.735674676524954
"chain" 3 30000 16 "Nlasso_JOE(AND)" 98 0 398 39504 0.890380313199105
"chain" 3 30000 16 "Nlasso_JOE(OR)" 296 0 398 39306 0.728937728937729
"chain" 3 30000 16 "Nlasso(AND)" 1552 0 398 38050 0.339011925042589
"chain" 3 30000 16 "Nlasso(OR)" 1868 0 398 37734 0.298798798798799
"chain" 3 30000 16 "Glasso" 298 0 398 39304 0.727605118829982
"chain" 3 30000 17 "Nlasso_JOE(AND)" 114 4 394 39488 0.869757174392936
"chain" 3 30000 17 "Nlasso_JOE(OR)" 298 0 398 39304 0.727605118829982
"chain" 3 30000 17 "Nlasso(AND)" 1490 0 398 38112 0.348206474190726
"chain" 3 30000 17 "Nlasso(OR)" 1682 0 398 37920 0.321226795803067
"chain" 3 30000 17 "Glasso" 308 0 398 39294 0.721014492753623
"chain" 3 30000 18 "Nlasso_JOE(AND)" 98 4 394 39504 0.885393258426966
"chain" 3 30000 18 "Nlasso_JOE(OR)" 306 2 396 39296 0.72
"chain" 3 30000 18 "Nlasso(AND)" 1538 0 398 38064 0.341045415595544
"chain" 3 30000 18 "Nlasso(OR)" 1786 0 398 37816 0.308288148721921
"chain" 3 30000 18 "Glasso" 1506 0 398 38096 0.345786272806255
"chain" 3 30000 19 "Nlasso_JOE(AND)" 92 0 398 39510 0.896396396396396
"chain" 3 30000 19 "Nlasso_JOE(OR)" 334 0 398 39268 0.704424778761062
"chain" 3 30000 19 "Nlasso(AND)" 1554 0 398 38048 0.338723404255319
"chain" 3 30000 19 "Nlasso(OR)" 1698 0 398 37904 0.319165998396151
"chain" 3 30000 19 "Glasso" 2208 0 398 37394 0.264980026631158
"chain" 3 30000 20 "Nlasso_JOE(AND)" 134 2 396 39468 0.853448275862069
"chain" 3 30000 20 "Nlasso_JOE(OR)" 358 2 396 39244 0.6875
"chain" 3 30000 20 "Nlasso(AND)" 1624 2 396 37978 0.327543424317618
"chain" 3 30000 20 "Nlasso(OR)" 1812 0 398 37790 0.30521472392638
"chain" 3 30000 20 "Glasso" 1492 2 396 38110 0.346456692913386
"star" 3 30000 1 "Nlasso_JOE(AND)" 0 66 314 39620 0.904899135446686
"star" 3 30000 1 "Nlasso_JOE(OR)" 38 0 380 39582 0.952380952380952
"star" 3 30000 1 "Nlasso(AND)" 1726 24 356 37894 0.289195775792039
"star" 3 30000 1 "Nlasso(OR)" 1720 0 380 37900 0.306451612903226
"star" 3 30000 1 "Glasso" 1850 0 380 37770 0.291187739463602
"star" 3 30000 2 "Nlasso_JOE(AND)" 0 92 288 39620 0.862275449101796
"star" 3 30000 2 "Nlasso_JOE(OR)" 32 0 380 39588 0.95959595959596
"star" 3 30000 2 "Nlasso(AND)" 1786 22 358 37834 0.283676703645008
"star" 3 30000 2 "Nlasso(OR)" 1750 0 380 37870 0.302788844621514
"star" 3 30000 2 "Glasso" 24 0 380 39596 0.969387755102041
"star" 3 30000 3 "Nlasso_JOE(AND)" 0 56 324 39620 0.920454545454545
"star" 3 30000 3 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 30000 3 "Nlasso(AND)" 1790 14 366 37830 0.288643533123028
"star" 3 30000 3 "Nlasso(OR)" 1714 0 380 37906 0.307194826192401
"star" 3 30000 3 "Glasso" 26 0 380 39594 0.966921119592875
"star" 3 30000 4 "Nlasso_JOE(AND)" 0 64 316 39620 0.908045977011494
"star" 3 30000 4 "Nlasso_JOE(OR)" 6 0 380 39614 0.992167101827676
"star" 3 30000 4 "Nlasso(AND)" 1762 24 356 37858 0.285028022417934
"star" 3 30000 4 "Nlasso(OR)" 1702 0 380 37918 0.308692120227457
"star" 3 30000 4 "Glasso" 1884 0 380 37736 0.287443267776097
"star" 3 30000 5 "Nlasso_JOE(AND)" 0 62 318 39620 0.911174785100286
"star" 3 30000 5 "Nlasso_JOE(OR)" 32 0 380 39588 0.95959595959596
"star" 3 30000 5 "Nlasso(AND)" 1692 14 366 37928 0.300246103363413
"star" 3 30000 5 "Nlasso(OR)" 1706 0 380 37914 0.308191403081914
"star" 3 30000 5 "Glasso" 1844 0 380 37776 0.291858678955453
"star" 3 30000 6 "Nlasso_JOE(AND)" 0 64 316 39620 0.908045977011494
"star" 3 30000 6 "Nlasso_JOE(OR)" 24 0 380 39596 0.969387755102041
"star" 3 30000 6 "Nlasso(AND)" 1614 16 364 38006 0.308736217133164
"star" 3 30000 6 "Nlasso(OR)" 1586 0 380 38034 0.323955669224211
"star" 3 30000 6 "Glasso" 1732 0 380 37888 0.304975922953451
"star" 3 30000 7 "Nlasso_JOE(AND)" 0 76 304 39620 0.888888888888889
"star" 3 30000 7 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 30000 7 "Nlasso(AND)" 1740 18 362 37880 0.291700241740532
"star" 3 30000 7 "Nlasso(OR)" 1692 0 380 37928 0.309951060358891
"star" 3 30000 7 "Glasso" 1864 0 380 37756 0.289634146341463
"star" 3 30000 8 "Nlasso_JOE(AND)" 0 64 316 39620 0.908045977011494
"star" 3 30000 8 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 30000 8 "Nlasso(AND)" 1800 14 366 37820 0.28750981932443
"star" 3 30000 8 "Nlasso(OR)" 1758 0 380 37862 0.301826846703733
"star" 3 30000 8 "Glasso" 1941 0 380 37679 0.281377267678638
"star" 3 30000 9 "Nlasso_JOE(AND)" 0 72 308 39620 0.895348837209302
"star" 3 30000 9 "Nlasso_JOE(OR)" 20 0 380 39600 0.974358974358974
"star" 3 30000 9 "Nlasso(AND)" 1678 14 366 37942 0.301980198019802
"star" 3 30000 9 "Nlasso(OR)" 1634 0 380 37986 0.317460317460317
"star" 3 30000 9 "Glasso" 1822 0 380 37798 0.29434546862897
"star" 3 30000 10 "Nlasso_JOE(AND)" 0 80 300 39620 0.88235294117647
"star" 3 30000 10 "Nlasso_JOE(OR)" 14 0 380 39606 0.981912144702842
"star" 3 30000 10 "Nlasso(AND)" 1680 14 366 37940 0.301731244847486
"star" 3 30000 10 "Nlasso(OR)" 1640 0 380 37980 0.316666666666667
"star" 3 30000 10 "Glasso" 1856 0 380 37764 0.290519877675841
"star" 3 30000 11 "Nlasso_JOE(AND)" 0 68 312 39620 0.901734104046243
"star" 3 30000 11 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 30000 11 "Nlasso(AND)" 1674 12 368 37946 0.303881090008258
"star" 3 30000 11 "Nlasso(OR)" 1628 0 380 37992 0.318257956448911
"star" 3 30000 11 "Glasso" 1774 0 380 37846 0.299921073401736
"star" 3 30000 12 "Nlasso_JOE(AND)" 0 68 312 39620 0.901734104046243
"star" 3 30000 12 "Nlasso_JOE(OR)" 18 0 380 39602 0.976863753213368
"star" 3 30000 12 "Nlasso(AND)" 1732 12 368 37888 0.296774193548387
"star" 3 30000 12 "Nlasso(OR)" 1694 0 380 37926 0.309698451507742
"star" 3 30000 12 "Glasso" 1867 0 380 37753 0.289303387894937
"star" 3 30000 13 "Nlasso_JOE(AND)" 0 64 316 39620 0.908045977011494
"star" 3 30000 13 "Nlasso_JOE(OR)" 36 0 380 39584 0.954773869346734
"star" 3 30000 13 "Nlasso(AND)" 1704 20 360 37916 0.294599018003273
"star" 3 30000 13 "Nlasso(OR)" 1656 0 380 37964 0.314569536423841
"star" 3 30000 13 "Glasso" 1842 0 380 37778 0.292083013066872
"star" 3 30000 14 "Nlasso_JOE(AND)" 2 70 310 39618 0.895953757225434
"star" 3 30000 14 "Nlasso_JOE(OR)" 22 0 380 39598 0.971867007672634
"star" 3 30000 14 "Nlasso(AND)" 1758 18 362 37862 0.2896
"star" 3 30000 14 "Nlasso(OR)" 1674 0 380 37946 0.312243221035333
"star" 3 30000 14 "Glasso" 1868 0 380 37752 0.289193302891933
"star" 3 30000 15 "Nlasso_JOE(AND)" 0 72 308 39620 0.895348837209302
"star" 3 30000 15 "Nlasso_JOE(OR)" 24 0 380 39596 0.969387755102041
"star" 3 30000 15 "Nlasso(AND)" 1690 12 368 37930 0.30188679245283
"star" 3 30000 15 "Nlasso(OR)" 1688 0 380 37932 0.310457516339869
"star" 3 30000 15 "Glasso" 1858 0 380 37762 0.290297937356761
"star" 3 30000 16 "Nlasso_JOE(AND)" 0 50 330 39620 0.929577464788732
"star" 3 30000 16 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 30000 16 "Nlasso(AND)" 1820 12 368 37800 0.286604361370716
"star" 3 30000 16 "Nlasso(OR)" 1788 0 380 37832 0.298273155416013
"star" 3 30000 16 "Glasso" 1942 0 380 37678 0.281273131014064
"star" 3 30000 17 "Nlasso_JOE(AND)" 0 60 320 39620 0.914285714285714
"star" 3 30000 17 "Nlasso_JOE(OR)" 24 0 380 39596 0.969387755102041
"star" 3 30000 17 "Nlasso(AND)" 1756 18 362 37864 0.289831865492394
"star" 3 30000 17 "Nlasso(OR)" 1710 0 380 37910 0.307692307692308
"star" 3 30000 17 "Glasso" 1853 0 380 37767 0.290853425181783
"star" 3 30000 18 "Nlasso_JOE(AND)" 0 70 310 39620 0.898550724637681
"star" 3 30000 18 "Nlasso_JOE(OR)" 16 0 380 39604 0.979381443298969
"star" 3 30000 18 "Nlasso(AND)" 1686 26 354 37934 0.292561983471074
"star" 3 30000 18 "Nlasso(OR)" 1652 0 380 37968 0.315091210613599
"star" 3 30000 18 "Glasso" 28 0 380 39592 0.964467005076142
"star" 3 30000 19 "Nlasso_JOE(AND)" 0 72 308 39620 0.895348837209302
"star" 3 30000 19 "Nlasso_JOE(OR)" 26 0 380 39594 0.966921119592875
"star" 3 30000 19 "Nlasso(AND)" 1742 24 356 37878 0.287328490718321
"star" 3 30000 19 "Nlasso(OR)" 1684 0 380 37936 0.310965630114566
"star" 3 30000 19 "Glasso" 1914 0 380 37706 0.284218399401645
"star" 3 30000 20 "Nlasso_JOE(AND)" 0 72 308 39620 0.895348837209302
"star" 3 30000 20 "Nlasso_JOE(OR)" 22 0 380 39598 0.971867007672634
"star" 3 30000 20 "Nlasso(AND)" 1716 20 360 37904 0.293159609120521
"star" 3 30000 20 "Nlasso(OR)" 1690 0 380 37930 0.310204081632653
"star" 3 30000 20 "Glasso" 1813 0 380 37807 0.295375048581422
"chain" 3 20000 1 "DBGlasso_Holm" 0 386 12 39602 0.0585365853658537
"chain" 3 20000 1 "DBGlasso_FDR" 0 300 98 39602 0.395161290322581
"chain" 3 20000 2 "DBGlasso_Holm" 0 378 20 39602 0.0956937799043062
"chain" 3 20000 2 "DBGlasso_FDR" 0 292 106 39602 0.420634920634921
"chain" 3 20000 3 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 3 20000 3 "DBGlasso_FDR" 0 372 26 39602 0.122641509433962
"chain" 3 20000 4 "DBGlasso_Holm" 0 380 18 39602 0.0865384615384615
"chain" 3 20000 4 "DBGlasso_FDR" 0 362 36 39602 0.165898617511521
"chain" 3 20000 5 "DBGlasso_Holm" 0 380 18 39602 0.0865384615384615
"chain" 3 20000 5 "DBGlasso_FDR" 0 374 24 39602 0.113744075829384
"chain" 3 20000 6 "DBGlasso_Holm" 0 392 6 39602 0.0297029702970297
"chain" 3 20000 6 "DBGlasso_FDR" 0 320 78 39602 0.327731092436975
"chain" 3 20000 7 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 3 20000 7 "DBGlasso_FDR" 0 374 24 39602 0.113744075829384
"chain" 3 20000 8 "DBGlasso_Holm" 0 386 12 39602 0.0585365853658537
"chain" 3 20000 8 "DBGlasso_FDR" 0 320 78 39602 0.327731092436975
"chain" 3 20000 9 "DBGlasso_Holm" 0 392 6 39602 0.0297029702970297
"chain" 3 20000 9 "DBGlasso_FDR" 0 378 20 39602 0.0956937799043062
"chain" 3 20000 10 "DBGlasso_Holm" 0 374 24 39602 0.113744075829384
"chain" 3 20000 10 "DBGlasso_FDR" 0 306 92 39602 0.375510204081633
"chain" 3 20000 11 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 3 20000 11 "DBGlasso_FDR" 0 372 26 39602 0.122641509433962
"chain" 3 20000 12 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
"chain" 3 20000 12 "DBGlasso_FDR" 0 372 26 39602 0.122641509433962
"chain" 3 20000 13 "DBGlasso_Holm" 0 376 22 39602 0.104761904761905
"chain" 3 20000 13 "DBGlasso_FDR" 0 318 80 39602 0.334728033472803
"chain" 3 20000 14 "DBGlasso_Holm" 0 382 16 39602 0.0772946859903382
"chain" 3 20000 14 "DBGlasso_FDR" 0 376 22 39602 0.104761904761905
"chain" 3 20000 15 "DBGlasso_Holm" 0 388 10 39602 0.0490196078431373
